"Gender" "Category" "Swim" "Bike" "Run" "Overall"
"777" "M" "50-54" 1.244444448 5.428888896 3.927499992 10.7475
"778" "M" "45-49" 1.219166664 5.533333344 3.86388888 10.750277784
"779" "M" "45-49" 1.090833336 5.356944456 4.182222216 10.752499992
"780" "M" "35-39" 1.222222224 5.12111112 4.254444456 10.752777768
"781" "M" "25-29" 0.966944448 5.87861112 3.760277784 10.75361112
"782" "M" "50-54" 1.23888888 5.591388888 3.872222232 10.761666672
"783" "M" "35-39" 1.395555552 5.565833328 3.699166656 10.763611104
"784" "M" "45-49" 1.349722224 5.599166664 3.662500008 10.765277784
"785" "F" "30-34" 1.431944448 5.430555552 3.816388896 10.770277776
"786" "F" "35-39" 1.183055544 5.788055544 3.671666664 10.772222232
"787" "M" "45-49" 1.319444448 5.547222216 3.76361112 10.773333336
"788" "M" "50-54" 1.150000008 5.659722216 3.837222216 10.7775
"789" "M" "35-39" 1.08444444 5.178888888 4.424722224 10.779166656
"790" "M" "50-54" 1.14444444 5.687500008 3.815277768 10.784444448
"791" "F" "40-44" 1.086388896 5.7675 3.828888888 10.788888888
"792" "M" "35-39" 1.178611104 5.082499992 4.365833328 10.794166656
"793" "M" "45-49" 1.200277776 5.640277776 3.770555544 10.79555556
"794" "M" "40-44" 1.339999992 5.588055552 3.75444444 10.798888896
"795" "M" "45-49" 1.083333336 5.846388888 3.698333328 10.798888896
"796" "F" "30-34" 1.159166664 5.56194444 3.95555556 10.800555552
"797" "M" "45-49" 1.520277768 5.670555552 3.507499992 10.800555552
"798" "F" "30-34" 1.077499992 5.681666664 3.93305556 10.8075
"799" "M" "35-39" 1.475555544 5.28138888 3.947777784 10.809444456
"800" "M" "55-59" 1.238611104 5.6325 3.790000008 10.813333344
"801" "M" "35-39" 0.978888888 5.289166656 4.415277768 10.816111104
"802" "M" "45-49" 1.051944456 5.626111104 4.041666672 10.817500008
"803" "M" "50-54" 1.386944448 5.582222232 3.723611112 10.818333336
"804" "F" "25-29" 1.05611112 5.835555552 3.775277784 10.81944444
"805" "M" "25-29" 1.019444448 5.410277784 4.271388888 10.821666672
"806" "F" "35-39" 1.232777784 5.74638888 3.721111104 10.8225
"807" "M" "55-59" 1.143611112 5.683888896 3.820000008 10.8225
"808" "M" "40-44" 1.230555552 5.49 3.922222224 10.823611104
"809" "M" "35-39" 1.047222216 5.60388888 4.049444448 10.825833336
"810" "M" "45-49" 1.194166656 5.48555556 4.015277784 10.826666664
"811" "M" "35-39" 1.18361112 5.546111112 3.925833336 10.828055544
"812" "M" "40-44" 0.989166672 5.860833336 3.829722216 10.830277776
"813" "M" "35-39" 0.987499992 5.730555552 3.93 10.834722216
"814" "M" "45-49" 1.22861112 5.595833328 3.819444456 10.835277768
"815" "M" "40-44" 1.095277776 5.556666672 3.983333328 10.83611112
"816" "M" "45-49" 1.373611104 5.800277784 3.51888888 10.836666672
"817" "F" "40-44" 1.121666664 5.921111112 3.664999992 10.845
"818" "F" "30-34" 1.205555544 6.178333344 3.355833336 10.847777784
"819" "F" "35-39" 1.183888896 5.833333344 3.680277768 10.849166664
"820" "M" "50-54" 1.38305556 5.787499992 3.553888896 10.849722216
"821" "M" "45-49" 1.083611112 5.476944456 4.153888896 10.849999992
"822" "F" "25-29" 1.166666664 5.936388888 3.649166664 10.851666672
"823" "M" "45-49" 1.462222224 5.356944456 3.876388896 10.853055552
"824" "M" "40-44" 1.227499992 5.275000008 4.164444456 10.854166656
"825" "F" "30-34" 1.128888888 5.5725 4.073333328 10.854722232
"826" "M" "45-49" 1.1925 5.749722216 3.762777768 10.85555556
"827" "M" "50-54" 1.27944444 5.553611112 3.868333344 10.856111112
"828" "F" "40-44" 1.054166664 5.721388896 3.952222224 10.856388888
"829" "M" "30-34" 1.328333328 5.563333344 3.853055544 10.858888896
"830" "M" "45-49" 1.004166672 5.210277768 4.509166656 10.86
"831" "F" "25-29" 1.314444456 6.028333344 3.372499992 10.861111104
"832" "M" "25-29" 0.928333344 5.643333336 4.172222232 10.863611112
"833" "M" "45-49" 1.0575 5.685 3.941666664 10.865555544
"834" "M" "25-29" 1.125 5.4075 4.194444456 10.8675
"835" "M" "30-34" 1.437499992 5.528055552 3.746111112 10.871388888
"836" "F" "25-29" 1.136666664 5.743333344 3.906388896 10.874722224
"837" "M" "45-49" 1.169166672 5.483333328 4.08305556 10.876666656
"838" "M" "40-44" 1.26 5.753055552 3.660277776 10.87805556
"839" "M" "40-44" 1.058611104 5.490833328 4.210000008 10.879166664
"840" "F" "35-39" 1.451388888 5.682499992 3.647500008 10.879999992
"841" "F" "45-49" 1.244166672 5.800000008 3.66888888 10.879999992
"842" "M" "45-49" 1.080277776 5.61 4.08138888 10.881944448
"843" "M" "40-44" 0.96888888 5.438333328 4.313333328 10.882777776
"844" "M" "40-44" 1.359166656 5.544166656 3.887777784 10.88694444
"845" "F" "35-39" 1.414166664 5.568611112 3.680555544 10.887777768
"846" "M" "50-54" 1.348888896 5.56944444 3.816944448 10.88861112
"847" "M" "50-54" 0.972222216 5.867500008 3.92694444 10.889166672
"848" "M" "35-39" 1.155277776 5.21388888 4.364722224 10.891666656
"849" "M" "30-34" 1.2375 5.340277776 4.146944448 10.891944456
"850" "M" "50-54" 1.184166672 5.765277768 3.783888888 10.892500008
"851" "F" "35-39" 1.278333336 5.927222232 3.59694444 10.89305556
"852" "M" "40-44" 0.99 5.551944456 4.231944456 10.893611112
"853" "F" "25-29" 1.507777776 5.805833328 3.48305556 10.89611112
"854" "M" "45-49" 1.270277784 5.550833328 3.959444448 10.89611112
"855" "F" "45-49" 1.134166656 5.786388888 3.873888888 10.898611104
"856" "M" "50-54" 1.169722224 5.525833344 4.061666664 10.900000008
"857" "M" "45-49" 0.915 5.361388896 4.532777784 10.901388888
"858" "M" "55-59" 1.208333328 5.851944456 3.649999992 10.90805556
"859" "F" "25-29" 1.071944448 5.816388888 3.882777768 10.910277768
"860" "M" "50-54" 1.150277784 5.40138888 4.214166672 10.911944448
"861" "M" "40-44" 1.224166656 5.552777784 3.963333336 10.913611104
"862" "M" "45-49" 1.326944448 5.481666672 3.981388896 10.914722232
"863" "M" "35-39" 1.144166664 5.43888888 4.20888888 10.916666664
"864" "F" "40-44" 1.097777784 5.943611112 3.75888888 10.916666664
"865" "M" "45-49" 1.205833344 5.462777784 4.113888888 10.917222216
"866" "M" "40-44" 1.407777768 5.682222216 3.70194444 10.918333344
"867" "F" "30-34" 1.419166656 5.860000008 3.540833328 10.920833328
"868" "M" "40-44" 1.342222224 5.248333344 4.192222224 10.921111104
"869" "M" "60-64" 1.130555544 5.710000008 3.988055544 10.921111104
"870" "M" "40-44" 1.120277784 5.533333344 4.041944448 10.92138888
"871" "M" "25-29" 1.070277768 5.437777776 4.279722216 10.922777784
"872" "M" "50-54" 1.033055544 5.433333336 4.277222232 10.92444444
"873" "M" "45-49" 1.231944456 5.501111112 3.975 10.92611112
"874" "F" "30-34" 1.406388888 5.885555544 3.519722232 10.928333328
"875" "M" "45-49" 1.34861112 5.546666664 3.89694444 10.92888888
"876" "M" "40-44" 1.278611112 5.72694444 3.777777768 10.929722232
"877" "M" "45-49" 1.140555552 5.671944456 3.978611112 10.930277784
"878" "M" "45-49" 1.273333344 5.810555544 3.70944444 10.931666664
"879" "F" "35-39" 1.317499992 5.572777776 3.84 10.933055544
"880" "M" "40-44" 1.408333344 5.727777768 3.670277784 10.935277776
"881" "F" "45-49" 1.013333328 5.790277776 4.006944456 10.938888888
"882" "M" "55-59" 1.218888888 5.329722216 4.187222232 10.939722216
"883" "M" "50-54" 1.229722224 5.800833336 3.775833336 10.939999992
"884" "M" "40-44" 1.304166672 5.721388896 3.775833336 10.945833336
"885" "M" "25-29" 0.89694444 5.317222224 4.640555544 10.948055544
"886" "M" "35-39" 1.06055556 5.555555544 4.201944456 10.95
"887" "M" "40-44" 1.417222224 5.341666656 4.018055544 10.950277776
"888" "M" "30-34" 1.071388896 5.512222224 4.202222232 10.95138888
"889" "M" "45-49" 1.143333336 5.488333344 4.204999992 10.952500008
"890" "F" "18-24" 1.209722232 5.82611112 3.77861112 10.95305556
"891" "M" "35-39" 1.208055552 5.553611112 4.047777768 10.95444444
"892" "M" "50-54" 1.179166656 5.495277768 4.122499992 10.954999992
"893" "M" "40-44" 1.326666672 5.482777776 4.039166664 10.955833344
"894" "M" "30-34" 1.034444448 5.981388888 3.685000008 10.956944448
"895" "M" "40-44" 1.220833344 5.894722224 3.668333328 10.958611104
"896" "F" "40-44" 1.373055552 5.820833328 3.612499992 10.960277784
"897" "M" "50-54" 1.420277784 5.52 3.853333344 10.96194444
"898" "F" "35-39" 1.05444444 5.808888888 3.90138888 10.962499992
"899" "M" "18-24" 1.109166672 5.65055556 4.059722232 10.963055544
"900" "M" "50-54" 1.145555544 5.665000008 4.024166664 10.964722224
"901" "M" "45-49" 1.673055552 5.449722216 3.647777784 10.965833328
"902" "M" "45-49" 1.190555544 5.873611104 3.787777776 10.96638888
"903" "M" "40-44" 1.347499992 5.627777784 3.856666656 10.968888888
"904" "M" "45-49" 1.304444448 5.718888888 3.846944448 10.970555544
"905" "F" "40-44" 1.30944444 5.713888896 3.848055552 10.971388896
"906" "M" "45-49" 1.164722232 5.61888888 4.010277768 10.9725
"907" "M" "60-64" 1.010277768 5.585555544 4.237777776 10.97388888
"908" "F" "35-39" 1.262500008 5.76611112 3.834444456 10.976111112
"909" "F" "35-39" 1.031111112 5.855555544 3.994166664 10.97694444
"910" "F" "50-54" 1.21805556 5.894166672 3.735277776 10.977777768
"911" "M" "25-29" 1.148333328 5.707777776 3.958888896 10.978888896
"912" "M" "30-34" 1.322500008 5.696111112 3.812500008 10.980555552
"913" "F" "45-49" 1.080833328 5.842777776 3.911111112 10.982500008
"914" "F" "25-29" 1.241111112 5.954722224 3.644166672 10.984166664
"915" "F" "18-24" 1.2825 5.71944444 3.85361112 10.985833344
"916" "M" "25-29" 0.898333344 5.331944448 4.626388896 10.986388896
"917" "M" "50-54" 1.084722216 5.754722232 3.969166656 10.986944448
"918" "F" "25-29" 1.014722232 5.79611112 4.056666672 10.99055556
"919" "F" "25-29" 1.158611112 5.801111112 3.816666672 10.992777768
"920" "M" "40-44" 1.1775 5.410277784 4.29138888 10.995277776
"921" "M" "40-44" 1.388333328 5.597777784 3.896388888 10.997500008
"922" "F" "35-39" 1.274166672 5.685 3.909722232 11.000833344
"923" "F" "35-39" 1.140555552 5.635277784 4.069722216 11.004722232
"924" "M" "55-59" 1.043611104 5.58444444 4.245 11.007222216
"925" "M" "60-64" 1.248333336 5.546388888 4.091388888 11.012500008
"926" "M" "50-54" 1.044166656 5.493333336 4.289444448 11.01611112
"927" "F" "50-54" 1.31388888 5.978611104 3.605555544 11.017222224
"928" "M" "50-54" 1.145277768 5.588611104 4.132222224 11.020000008
"929" "F" "45-49" 1.243333344 5.805277776 3.834722232 11.020833336
"930" "M" "55-59" 1.582777776 5.916666672 3.383055552 11.022499992
"931" "M" "25-29" 1.12638888 5.63388888 3.95861112 11.023055544
"932" "M" "40-44" 0.967222224 5.3625 4.560555552 11.024444448
"933" "M" "40-44" 1.166666664 5.559166656 4.138333344 11.026666656
"934" "M" "40-44" 1.18361112 5.623333344 4.029166656 11.026944456
"935" "M" "40-44" 1.382500008 5.578888896 3.8325 11.029722216
"936" "M" "45-49" 1.257499992 5.657777784 3.9675 11.029999992
"937" "M" "55-59" 1.098611112 5.568333336 4.254444456 11.029999992
"938" "M" "30-34" 1.185 5.983055544 3.74388888 11.031666672
"939" "F" "35-39" 1.471666656 5.880555552 3.605277768 11.0325
"940" "F" "25-29" 1.046111112 5.819722224 4.02 11.033333328
"941" "M" "45-49" 1.163333328 5.492222232 4.248333336 11.033611104
"942" "M" "45-49" 0.973055544 5.625 4.338888888 11.034722232
"943" "M" "55-59" 1.323611112 5.643888888 3.906666672 11.03694444
"944" "M" "45-49" 0.979722216 5.558611104 4.365277776 11.040277776
"945" "F" "30-34" 1.145833344 5.914722216 3.847777776 11.041111104
"946" "M" "50-54" 1.343611104 6.02111112 3.580277784 11.045277768
"947" "F" "35-39" 1.141666656 6.003611112 3.763333344 11.045833344
"948" "F" "40-44" 1.024166664 5.985277776 3.897777768 11.047777776
"949" "F" "35-39" 1.144166664 5.807777784 3.977222232 11.04888888
"950" "M" "55-59" 1.083611112 5.901666672 3.941388888 11.050833336
"951" "M" "55-59" 1.043333328 5.647222224 4.168055544 11.059166664
"952" "M" "35-39" 1.065555552 5.302777776 4.586111112 11.059722216
"953" "M" "50-54" 1.12055556 5.445277776 4.335277776 11.060833344
"954" "M" "60-64" 1.295555544 5.472777768 4.16861112 11.062222224
"955" "M" "45-49" 1.170555552 5.47361112 4.264999992 11.063333328
"956" "M" "45-49" 1.186111104 5.655277776 4.041666672 11.067222216
"957" "M" "40-44" 1.418333328 5.784444456 3.725277768 11.067499992
"958" "M" "30-34" 1.23 5.541944448 4.179444456 11.070555552
"959" "F" "30-34" 1.207777776 5.666388888 4.083333336 11.077222224
"960" "F" "30-34" 1.524166656 6.010277784 3.359722224 11.078333328
"961" "F" "25-29" 1.283333328 5.934444456 3.753611112 11.080277784
"962" "F" "45-49" 1.101388896 5.879722224 4.014722232 11.08194444
"963" "F" "30-34" 1.098888888 5.957777784 3.935555544 11.085277776
"964" "F" "30-34" 1.037777784 6.058333344 3.868333344 11.087777784
"965" "M" "35-39" 1.156111104 5.6625 4.122499992 11.088333336
"966" "M" "40-44" 1.06194444 5.522500008 4.330000008 11.0925
"967" "M" "45-49" 1.270277784 5.833888896 3.82638888 11.093611104
"968" "M" "45-49" 1.14 5.558611104 4.231111104 11.10138888
"969" "F" "25-29" 1.143611112 5.801388888 4.045833336 11.102222232
"970" "F" "30-34" 1.155 5.937222216 3.913888896 11.106388896
"971" "F" "25-29" 1.01388888 5.993055552 3.979999992 11.107777776
"972" "F" "35-39" 1.144999992 5.834722224 3.983611104 11.108611104
"973" "F" "40-44" 1.242777768 5.63555556 4.05 11.10888888
"974" "M" "40-44" 1.209444456 5.980277784 3.749444448 11.110000008
"975" "F" "30-34" 1.296666672 6.002500008 3.691944456 11.112499992
"976" "F" "35-39" 1.1625 5.898611112 3.901944456 11.113055544
"977" "M" "45-49" 1.47611112 5.788055544 3.749166672 11.119722216
"978" "M" "50-54" 1.209722232 5.95944444 3.781111104 11.119722216
"979" "F" "25-29" 1.00638888 6.188333328 3.79805556 11.123055552
"980" "M" "40-44" 0.979999992 5.994722232 4.00361112 11.124444456
"981" "F" "35-39" 1.230833328 5.810555544 3.939166656 11.124722232
"982" "M" "35-39" 1.139722224 5.713333344 4.197777768 11.127777768
"983" "F" "40-44" 1.251944448 5.550277776 4.154444448 11.1375
"984" "F" "30-34" 1.301111112 5.752777776 3.968611104 11.140277784
"985" "M" "50-54" 1.276111104 5.591666664 4.120277784 11.142222216
"986" "M" "40-44" 1.094166672 6.09 3.802222224 11.1525
"987" "M" "45-49" 1.3875 5.680000008 3.94944444 11.15388888
"988" "F" "55-59" 1.185 5.792777784 4.036944456 11.158333344
"989" "F" "30-34" 0.978888888 5.903055552 4.151388888 11.160555552
"990" "M" "50-54" 1.192777776 5.541388896 4.308888888 11.160555552
"991" "M" "55-59" 1.438333344 6.027777768 3.578055552 11.162777784
"992" "M" "60-64" 1.4025 5.850555552 3.783333336 11.16305556
"993" "M" "45-49" 1.426944456 5.57555556 4.007500008 11.164166664
"994" "F" "45-49" 1.175555544 6.123611112 3.760833336 11.165833344
"995" "F" "40-44" 1.283333328 6.114444456 3.645277776 11.169444456
"996" "F" "30-34" 1.164166656 5.999166672 3.866666664 11.173055544
"997" "F" "30-34" 1.170833328 5.988611112 3.881111112 11.174166672
"998" "F" "35-39" 1.074444456 5.544444456 4.444999992 11.177222232
"999" "M" "45-49" 1.145277768 5.268333336 4.643055552 11.177777784
"1000" "M" "60-64" 1.082222232 5.745833328 4.179166656 11.180277768
"1001" "F" "30-34" 1.274444448 5.861666664 3.918611112 11.185000008
"1002" "M" "55-59" 1.168888896 5.794999992 4.086388896 11.186111112
"1003" "M" "25-29" 0.980555544 5.589166656 4.466111112 11.186666664
"1004" "F" "30-34" 1.03361112 6.264444456 3.743055552 11.18694444
"1005" "F" "40-44" 1.189722216 5.895833328 3.966666672 11.188888896
"1006" "M" "45-49" 1.441666656 5.721666672 3.797500008 11.189444448
"1007" "M" "45-49" 1.440555552 5.479166664 4.110277776 11.191666656
"1008" "F" "45-49" 1.30805556 6.084722232 3.634722216 11.191944456
"1009" "M" "30-34" 1.186666656 6.530277768 3.319999992 11.19305556
"1010" "F" "18-24" 1.037500008 5.785833336 4.27361112 11.196944448
"1011" "F" "55-59" 1.230555552 5.84555556 4.009166664 11.198611104
"1012" "F" "40-44" 1.417222224 5.695277784 3.963611112 11.204166672
"1013" "M" "40-44" 1.257222216 5.858333328 3.953333328 11.208333336
"1014" "M" "50-54" 1.229166672 5.862222216 3.980555544 11.210277768
"1015" "M" "45-49" 1.142222232 5.67305556 4.189722216 11.213055552
"1016" "M" "50-54" 1.46694444 5.621666664 3.98555556 11.214722232
"1017" "F" "30-34" 1.08 5.94888888 4.065 11.221666656
"1018" "M" "40-44" 1.309166664 5.770833336 3.978611112 11.223333336
"1019" "M" "60-64" 1.138055544 5.87555556 4.04111112 11.226388896
"1020" "M" "50-54" 1.047222216 5.635000008 4.334444448 11.227777776
"1021" "F" "35-39" 1.012777776 6.149722224 3.971111112 11.230833336
"1022" "M" "50-54" 1.347499992 5.945555544 3.75138888 11.231388888
"1023" "M" "45-49" 1.164444456 5.444444448 4.470555552 11.23361112
"1024" "M" "45-49" 0.910833336 5.312222232 4.914166656 11.237222232
"1025" "F" "40-44" 1.459166664 5.751388896 3.855555552 11.238611112
"1026" "F" "35-39" 1.285833336 5.984166672 3.764444448 11.238888888
"1027" "M" "18-24" 1.090277784 5.468611104 4.540277784 11.239999992
"1028" "M" "45-49" 1.259722224 6.058888896 3.810277776 11.240555544
"1029" "M" "25-29" 1.168055544 5.538333336 4.384166664 11.241944448
"1030" "F" "30-34" 1.327222224 5.821944456 4.054999992 11.244444456
"1031" "F" "40-44" 1.168333344 5.689722216 4.189999992 11.244722232
"1032" "F" "40-44" 1.213888896 5.893333344 3.978333336 11.251666656
"1033" "M" "45-49" 1.105000008 5.41361112 4.600277784 11.252500008
"1034" "F" "35-39" 1.169444448 5.776944456 4.174166664 11.25444444
"1035" "M" "45-49" 1.118611104 5.161666656 4.847777784 11.255555544
"1036" "M" "50-54" 1.419166656 5.627222232 4.038888888 11.25611112
"1037" "M" "50-54" 1.303055544 5.702500008 4.104444456 11.259444456
"1038" "F" "35-39" 0.981388896 6.053611104 4.091666664 11.262499992
"1039" "F" "40-44" 1.288888896 5.710000008 4.106388888 11.262777768
"1040" "M" "40-44" 1.208333328 6.296388888 3.652777776 11.269999992
"1041" "F" "30-34" 1.20138888 5.780833344 4.179722232 11.271388896
"1042" "M" "25-29" 1.069166664 5.612500008 4.484166672 11.273611104
"1043" "M" "40-44" 1.161666672 5.25888888 4.72638888 11.278055544
"1044" "M" "35-39" 1.131944448 5.583611112 4.413333336 11.280833328
"1045" "F" "45-49" 1.318888896 5.960555544 3.85638888 11.282500008
"1046" "F" "40-44" 1.291666656 6.11861112 3.723888888 11.284722216
"1047" "M" "18-24" 1.57805556 6.207777768 3.27888888 11.2875
"1048" "F" "30-34" 1.260555552 5.900277768 3.999722232 11.288055552
"1049" "M" "40-44" 1.110833328 6.18888888 3.855833328 11.288055552
"1050" "M" "55-59" 1.270833336 6.086388888 3.765555552 11.290277784
"1051" "F" "35-39" 1.027222224 5.842222224 4.274444448 11.292499992
"1052" "M" "50-54" 1.159999992 6.12611112 3.84888888 11.294722224
"1053" "F" "40-44" 1.158611112 6.021666672 4.005277776 11.296111104
"1054" "M" "45-49" 1.41611112 5.822777784 3.85194444 11.296944456
"1055" "M" "60-64" 1.666111104 5.780277768 3.61638888 11.300277768
"1056" "M" "25-29" 1.063055544 4.996944456 5.128888896 11.301666672
"1057" "M" "50-54" 1.21805556 5.429444448 4.509722232 11.301944448
"1058" "F" "30-34" 1.251388896 6.00138888 3.909166656 11.302222224
"1059" "F" "40-44" 1.309999992 6.073888896 3.80111112 11.305000008
"1060" "F" "35-39" 1.203333336 6.180833328 3.7425 11.307222216
"1061" "M" "35-39" 1.25555556 6.40361112 3.42305556 11.312222232
"1062" "M" "50-54" 1.257777768 5.57555556 4.357777776 11.326944456
"1063" "M" "50-54" 1.20138888 5.641666656 4.391388888 11.329166664
"1064" "F" "45-49" 1.16694444 6.098055552 3.89555556 11.330277768
"1065" "F" "50-54" 1.184444448 6.211944456 3.788611104 11.332777776
"1066" "M" "45-49" 1.170833328 5.777222232 4.161388896 11.335000008
"1067" "M" "25-29" 1.072222224 5.653055544 4.4925 11.335277784
"1068" "M" "40-44" 1.526111112 6.233333328 3.344166672 11.337222216
"1069" "F" "40-44" 1.32 6.013888896 3.892777776 11.34305556
"1070" "M" "50-54" 1.12638888 5.697499992 4.33055556 11.34444444
"1071" "M" "35-39" 1.131388896 5.921111112 4.046111112 11.345555544
"1072" "F" "45-49" 1.089722232 6.204166656 3.924166656 11.345555544
"1073" "M" "40-44" 1.168888896 5.979444456 4.04694444 11.345833344
"1074" "M" "50-54" 1.414999992 5.901666672 3.88805556 11.347777776
"1075" "M" "55-59" 1.28861112 5.85888888 4.027777776 11.348611104
"1076" "F" "35-39" 1.286388888 6.163055544 3.776111112 11.35194444
"1077" "M" "50-54" 1.420833336 6.113055552 3.680833344 11.354166672
"1078" "M" "40-44" 1.348055544 6.014166672 3.741944448 11.354722224
"1079" "M" "55-59" 1.227777768 5.83055556 4.181666664 11.356666656
"1080" "F" "25-29" 1.13111112 6.15138888 3.92555556 11.35805556
"1081" "M" "45-49" 1.168055544 5.29805556 4.743888888 11.359166664
"1082" "M" "50-54" 1.067222232 5.235 4.913333328 11.360555544
"1083" "F" "40-44" 1.163055552 6.003611112 4.036111104 11.363333328
"1084" "F" "35-39" 1.344722232 5.993055552 3.825833328 11.364166656
"1085" "F" "25-29" 1.236666672 5.874444456 4.11444444 11.366666664
"1086" "M" "35-39" 1.39361112 5.822777784 4.035 11.369722224
"1087" "F" "40-44" 1.193055552 5.48111112 4.610833344 11.37444444
"1088" "F" "45-49" 1.426111104 5.78111112 4.045277784 11.375833344
"1089" "F" "35-39" 1.182777768 5.861111112 4.18361112 11.376388896
"1090" "M" "40-44" 1.195277784 5.842222224 4.141111104 11.3775
"1091" "M" "40-44" 1.240277784 5.953888896 3.99138888 11.381111112
"1092" "F" "30-34" 1.126111104 6.253055544 3.866388888 11.381388888
"1093" "F" "40-44" 1.284444456 5.62055556 4.36194444 11.382777768
"1094" "F" "25-29" 1.113611112 5.806111104 4.389444456 11.38361112
"1095" "F" "30-34" 1.254166656 6.27888888 3.717499992 11.386111104
"1096" "M" "45-49" 1.164444456 5.785277784 4.243888896 11.389722216
"1097" "M" "35-39" 1.062777768 5.445 4.69361112 11.39694444
"1098" "M" "40-44" 1.208611104 5.783611104 4.217222232 11.39694444
"1099" "M" "35-39" 0.996666672 5.184166656 5.081666664 11.398055544
"1100" "M" "50-54" 1.109166672 5.627777784 4.499166672 11.403333336
"1101" "F" "35-39" 1.300277784 6.06305556 3.915277776 11.40444444
"1102" "F" "50-54" 1.135277784 6.151111104 3.970000008 11.405555544
"1103" "F" "35-39" 1.2525 5.719166664 4.244722224 11.409166656
"1104" "F" "18-24" 1.433611104 6.04361112 3.842222232 11.413333344
"1105" "M" "50-54" 1.299722232 5.887222224 4.055833344 11.417222232
"1106" "F" "25-29" 1.025833344 5.727222216 4.574722224 11.419166664
"1107" "M" "40-44" 1.34555556 5.05638888 4.938611112 11.422222224
"1108" "M" "40-44" 0.966666672 5.470833336 4.798055544 11.424166656
"1109" "M" "45-49" 1.081111104 5.188055544 5.041666656 11.426111112
"1110" "F" "35-39" 1.137777768 5.738611104 4.415555544 11.431666656
"1111" "M" "40-44" 1.22388888 5.348333328 4.719166656 11.431666656
"1112" "M" "50-54" 1.180277784 5.886666672 4.211666664 11.434166664
"1113" "M" "40-44" 1.031666664 5.419722216 4.83138888 11.435277768
"1114" "F" "35-39" 1.082777784 6.130833336 4.102777776 11.445277776
"1115" "F" "35-39" 1.078055544 6.031944456 4.176944448 11.445277776
"1116" "F" "55-59" 1.193055552 6.159166656 3.957499992 11.445555552
"1117" "M" "55-59" 1.184444448 6.178055544 3.880833336 11.445555552
"1118" "F" "30-34" 1.03361112 5.767222224 4.527499992 11.450277768
"1119" "M" "50-54" 1.2225 5.970555552 4.029722232 11.450833344
"1120" "M" "45-49" 1.165833336 5.615833344 4.567222224 11.4525
"1121" "F" "40-44" 1.344166656 5.941111104 4.044166656 11.454722232
"1122" "F" "40-44" 1.129166664 6.012499992 4.184166672 11.455833336
"1123" "M" "35-39" 1.115277768 5.334166656 4.893333336 11.457777768
"1124" "M" "50-54" 1.174999992 6.149444448 3.966666672 11.460555552
"1125" "F" "50-54" 0.970833336 6.171388896 4.1625 11.46444444
"1126" "M" "25-29" 1.081944456 5.699722224 4.556388888 11.465833344
"1127" "M" "55-59" 1.035 5.84388888 4.465000008 11.470833336
"1128" "M" "35-39" 1.24944444 6.030833328 4.05 11.473333344
"1129" "F" "40-44" 1.306111104 6.403055544 3.618333336 11.481388896
"1130" "M" "55-59" 1.411944456 6.303888888 3.61361112 11.482777776
"1131" "F" "40-44" 1.446944448 6.122222232 3.764444448 11.484444456
"1132" "M" "55-59" 1.273888896 5.600277768 4.493611104 11.491944456
"1133" "M" "40-44" 1.354999992 5.776666656 4.229166672 11.495833344
"1134" "M" "50-54" 1.50611112 5.744722224 4.077499992 11.49888888
"1135" "F" "45-49" 1.032222216 6.13055556 4.203611112 11.50361112
"1136" "F" "45-49" 1.252777776 6.050277768 4.083611112 11.506944456
"1137" "M" "35-39" 1.360833336 5.894722224 4.065833328 11.507777784
"1138" "F" "40-44" 1.280277768 6.2925 3.769166664 11.508888888
"1139" "M" "55-59" 1.160277768 6.423333336 3.750277776 11.509166664
"1140" "M" "35-39" 1.21361112 5.612222232 4.474166664 11.50944444
"1141" "M" "45-49" 1.521944448 5.686666656 4.080277776 11.510277768
"1142" "F" "30-34" 1.244722224 5.745 4.408888896 11.51555556
"1143" "F" "35-39" 1.252222224 6.420277776 3.700000008 11.517222216
"1144" "F" "40-44" 1.471944456 6.117777768 3.810277776 11.518333344
"1145" "F" "18-24" 1.218333336 6.237777768 3.897222216 11.522500008
"1146" "F" "35-39" 1.13111112 5.857222224 4.448333328 11.527222224
"1147" "M" "40-44" 1.322500008 5.871666672 4.189166664 11.531666664
"1148" "M" "55-59" 1.309722216 5.575000008 4.519722216 11.535
"1149" "F" "45-49" 1.27055556 5.980000008 4.141944456 11.538888888
"1150" "F" "40-44" 1.274444448 6.289722216 3.863055552 11.541666672
"1151" "M" "50-54" 1.337777784 6.141944448 3.884722224 11.545833336
"1152" "F" "40-44" 1.284166656 6.031666656 4.065 11.548055544
"1153" "M" "40-44" 1.455833328 5.928611112 3.98555556 11.548055544
"1154" "M" "45-49" 1.252777776 5.910555552 4.177777776 11.556666672
"1155" "M" "60-64" 1.083888888 6.09 4.21805556 11.560000008
"1156" "M" "40-44" 1.22111112 5.404722216 4.660833336 11.560833336
"1157" "M" "25-29" 1.399999992 6.031111104 3.90611112 11.562777768
"1158" "M" "40-44" 1.128333336 5.68638888 4.536388896 11.56361112
"1159" "F" "25-29" 1.218333336 6.48444444 3.72444444 11.566666656
"1160" "M" "40-44" 1.186111104 6.294722232 3.884722224 11.568333336
"1161" "M" "50-54" 1.165000008 6.09 4.17444444 11.5725
"1162" "M" "50-54" 1.223611104 5.961666672 4.232500008 11.573611104
